dataset,sample_id,model,step,attention,entropy,drift,phi_a,phi_e,phi_d,fi
TriviaQA,196,facebook/opt-2.7b,3,0.9423828125,3.601841449737549,62.54022216796875,0.0576171875,0.05214698691117132,1.0,0.29129832041890996
TriviaQA,196,facebook/opt-2.7b,4,0.9912109375,0.09994115680456161,58.48651885986328,0.0087890625,0.9736996955777469,1.0,0.5943105184522115
TriviaQA,196,facebook/opt-2.7b,5,0.97216796875,2.587210178375244,41.8895149230957,0.02783203125,0.31915521621704096,0.8377902984619141,0.3322847127914429
TriviaQA,196,facebook/opt-2.7b,6,0.9619140625,3.456655979156494,54.80741500854492,0.0380859375,0.09035368969565939,1.0,0.2968581663934808
TriviaQA,196,facebook/opt-2.7b,7,0.9619140625,1.5669724941253662,53.71293258666992,0.0380859375,0.5876388173354299,1.0,0.4709079610674004
TriviaQA,196,facebook/opt-2.7b,8,0.94140625,5.345984935760498,52.129310607910156,0.05859375,0.06919698715209961,1.0,0.2976564455032349
TriviaQA,196,facebook/opt-2.7b,9,0.9677734375,0.13830746710300446,62.17469787597656,0.0322265625,0.9636032981307883,1.0,0.6001517793457758
TriviaQA,196,facebook/opt-2.7b,10,0.97607421875,0.2542616128921509,57.941917419433594,0.02392578125,0.9330890492389077,1.0,0.5861514797336177
TriviaQA,196,facebook/opt-2.7b,11,0.97412109375,0.0048017725348472595,67.67534637451172,0.02587890625,0.9987363756487244,1.0,0.6099092939770536
TriviaQA,196,facebook/opt-2.7b,12,0.95458984375,3.928992748260498,62.0628662109375,0.04541015625,0.0,1.0,0.2681640625
TriviaQA,196,facebook/opt-2.7b,13,0.978515625,1.752509593963623,62.56072235107422,0.021484375,0.538813264746415,1.0,0.44717839266124526
TriviaQA,196,facebook/opt-2.7b,14,0.8427734375,3.4682178497314453,57.57312774658203,0.1572265625,0.0873110921759354,1.0,0.3434495072615774
TriviaQA,196,facebook/opt-2.7b,15,0.79638671875,5.691497802734375,62.38887023925781,0.20361328125,0.138299560546875,1.0,0.37985015869140626
TriviaQA,196,facebook/opt-2.7b,16,0.828125,3.6399970054626465,62.94761276245117,0.171875,0.04210605119404035,1.0,0.33348711791791413
TriviaQA,196,facebook/opt-2.7b,17,0.95458984375,2.5758659839630127,62.78860092163086,0.04541015625,0.32214053053604924,1.0,0.38091324818761724
TriviaQA,196,facebook/opt-2.7b,18,0.8369140625,3.1040401458740234,56.841732025146484,0.1630859375,0.1831473300331517,1.0,0.3793359405116031
TriviaQA,196,facebook/opt-2.7b,19,0.83154296875,5.088296890258789,59.93800354003906,0.16845703125,0.017659378051757813,1.0,0.32356359481811525
TriviaQA,196,facebook/opt-2.7b,20,0.939453125,1.9163531064987183,68.0558853149414,0.060546875,0.4956965509213899,1.0,0.4477125428224865
TriviaQA,196,facebook/opt-2.7b,21,0.94384765625,0.08697153627872467,66.73312377929688,0.05615234375,0.9771127536108619,1.0,0.6144504012638017
TriviaQA,196,facebook/opt-2.7b,22,0.9501953125,2.99306583404541,61.262489318847656,0.0498046875,0.2123510963038394,1.0,0.3442447587063438
TriviaQA,196,facebook/opt-2.7b,23,0.900390625,3.2299857139587402,46.7547721862793,0.099609375,0.150003759484542,0.935095443725586,0.3261189267509862
TriviaQA,196,facebook/opt-2.7b,24,0.873046875,2.8953137397766113,65.04885864257812,0.126953125,0.23807533163773384,1.0,0.38410761607320687
TriviaQA,196,facebook/opt-2.7b,25,0.86328125,1.218483328819275,58.08134078979492,0.13671875,0.6793464924159802,1.0,0.542458772345593
TriviaQA,196,facebook/opt-2.7b,26,0.86767578125,4.045787811279297,65.84943389892578,0.13232421875,0.0,1.0,0.3029296875
TriviaQA,196,facebook/opt-2.7b,27,0.95751953125,1.409327507019043,65.32659912109375,0.04248046875,0.6291243402581466,1.0,0.4871857065903513
TriviaQA,196,facebook/opt-2.7b,28,0.90283203125,0.878557562828064,59.55491638183594,0.09716796875,0.7688006413610358,1.0,0.5579474119763626
TriviaQA,196,facebook/opt-2.7b,29,0.841796875,2.6073391437530518,63.16065216064453,0.158203125,0.31385812006498637,1.0,0.4231315920227452
TriviaQA,196,facebook/opt-2.7b,30,0.962890625,0.5827920436859131,65.3987808227539,0.037109375,0.8466336727142334,1.0,0.5611655354499816
TriviaQA,196,facebook/opt-2.7b,31,0.9306640625,0.425997793674469,50.523765563964844,0.0693359375,0.8878953174540871,1.0,0.5884977361089305
TriviaQA,196,facebook/opt-2.7b,32,0.939453125,0.32957035303115845,62.04130554199219,0.060546875,0.9132709597286425,1.0,0.5938635859050249
TriviaQA,196,facebook/opt-2.7b,33,0.96337890625,0.01996331289410591,56.082984924316406,0.03662109375,0.9947464966068142,1.0,0.6128097113123849
TriviaQA,196,facebook/opt-2.7b,34,0.85791015625,4.817381858825684,51.16264724731445,0.14208984375,0.0,1.0,0.3068359375
TriviaQA,196,facebook/opt-2.7b,35,0.94189453125,1.2860102653503418,69.34529113769531,0.05810546875,0.6615762459604364,1.0,0.5047938735861528
TriviaQA,196,facebook/opt-2.7b,36,0.90283203125,1.9573395252227783,60.60023498535156,0.09716796875,0.4849106512571636,1.0,0.45858591544000726
TriviaQA,196,facebook/opt-2.7b,37,0.95556640625,0.10199271887540817,63.44158172607422,0.04443359375,0.973159810822261,1.0,0.6083793712877913
TriviaQA,196,facebook/opt-2.7b,38,0.90234375,1.3619996309280396,63.66877365112305,0.09765625,0.6415790444926212,1.0,0.5136151655724174
TriviaQA,196,facebook/opt-2.7b,39,0.95458984375,1.196516513824463,56.68404769897461,0.04541015625,0.6851272332040887,1.0,0.5079585941214311
TriviaQA,196,facebook/opt-2.7b,40,0.8505859375,4.7768096923828125,34.237037658691406,0.1494140625,0.0,0.6847407531738281,0.230950813293457
TriviaQA,196,facebook/opt-2.7b,41,0.8623046875,4.198919296264648,50.023460388183594,0.1376953125,0.0,1.0,0.305078125
TriviaQA,196,facebook/opt-2.7b,42,0.92626953125,0.38884955644607544,51.704383850097656,0.07373046875,0.897671169356296,1.0,0.5936770967747036
TriviaQA,196,facebook/opt-2.7b,43,0.82470703125,2.8895180225372314,49.39008712768555,0.17529296875,0.23960052038493906,0.9878017425537109,0.4009278052731564
TriviaQA,196,facebook/opt-2.7b,44,0.953125,0.040864743292331696,61.77556610107422,0.046875,0.9892461201862285,1.0,0.6149861420651799
TriviaQA,196,facebook/opt-2.7b,45,0.9287109375,0.07592166215181351,57.775611877441406,0.0712890625,0.9800206152232069,1.0,0.6215228403281223
TriviaQA,196,facebook/opt-2.7b,46,0.95166015625,0.00528560858219862,67.39851379394531,0.04833984375,0.9986090503731057,1.0,0.618849105130587
TriviaQA,196,facebook/opt-2.7b,47,0.921875,3.7556426525115967,64.45655822753906,0.078125,0.011672986181158721,1.0,0.28533554516340554
TriviaQA,196,facebook/opt-2.7b,48,0.96484375,0.9522699117660522,62.007179260253906,0.03515625,0.7494026547984073,1.0,0.5263534291794425
TriviaQA,196,facebook/opt-2.7b,49,0.7978515625,2.1631672382354736,55.10865783691406,0.2021484375,0.43074546362224375,1.0,0.4816202872677853
TriviaQA,196,facebook/opt-2.7b,50,0.76806640625,5.359776496887207,60.759830474853516,0.23193359375,0.07195529937744141,1.0,0.36795779228210446
TriviaQA,196,facebook/opt-2.7b,51,0.923828125,5.949690341949463,66.86270141601562,0.076171875,0.18993806838989258,1.0,0.3469470739364624
TriviaQA,196,facebook/opt-2.7b,52,0.87451171875,3.6701505184173584,58.23295974731445,0.12548828125,0.034170916205958274,1.0,0.31215513317208543
TriviaQA,196,facebook/opt-2.7b,53,0.81884765625,4.172738075256348,46.99285888671875,0.18115234375,0.0,0.939857177734375,0.3074252319335938
TriviaQA,196,facebook/opt-2.7b,54,0.962890625,0.32445037364959717,69.18998718261719,0.037109375,0.9146183227237902,1.0,0.5849601629533265
TriviaQA,196,facebook/opt-2.7b,55,0.787109375,6.177155494689941,61.85511779785156,0.212890625,0.23543109893798828,1.0,0.4175571346282959
TriviaQA,196,facebook/opt-2.7b,56,0.8955078125,3.8702993392944336,63.99155807495117,0.1044921875,0.0,1.0,0.291796875
TriviaQA,196,facebook/opt-2.7b,57,0.94775390625,1.534703254699707,62.87331771850586,0.05224609375,0.5961307224474455,1.0,0.4795441903566059
TriviaQA,196,facebook/opt-2.7b,58,0.69189453125,0.13165660202503204,73.43047332763672,0.30810546875,0.9653535257828864,1.0,0.7111159215240102
TriviaQA,196,facebook/opt-2.7b,59,0.79931640625,1.9890509843826294,58.41550827026367,0.20068359375,0.47656553042562383,1.0,0.4970713731489683
TriviaQA,196,facebook/opt-2.7b,60,0.7373046875,2.2996420860290527,46.436614990234375,0.2626953125,0.39483102999235453,0.9287322998046875,0.475452060448496
TriviaQA,196,facebook/opt-2.7b,61,0.736328125,2.12821102142334,66.37525177001953,0.263671875,0.4399444680464895,1.0,0.5094493138162713
TriviaQA,196,facebook/opt-2.7b,62,0.7021484375,1.3775910139083862,57.28620529174805,0.2978515625,0.6374760489714772,1.0,0.592257242140017
TriviaQA,196,facebook/opt-2.7b,63,0.720703125,3.236386299133301,65.82659912109375,0.279296875,0.1483193949649208,1.0,0.4136305382377223
TriviaQA,197,facebook/opt-2.7b,0,1.0,6.066234111785889,0.0,0.0,0.21324682235717773,0.0,0.0746363878250122
TriviaQA,197,facebook/opt-2.7b,1,0.95849609375,5.449577331542969,55.33218765258789,0.04150390625,0.08991546630859375,1.0,0.2980719757080078
TriviaQA,197,facebook/opt-2.7b,2,0.9755859375,3.698887825012207,55.42470169067383,0.0244140625,0.026608467102050736,1.0,0.26907858848571775
TriviaQA,197,facebook/opt-2.7b,3,0.97412109375,0.13598664104938507,57.05911636352539,0.02587890625,0.9642140418291092,1.0,0.5978264771401882
TriviaQA,197,facebook/opt-2.7b,4,0.95703125,3.9034817218780518,56.852569580078125,0.04296875,0.0,1.0,0.2671875
TriviaQA,197,facebook/opt-2.7b,5,0.9189453125,2.921293020248413,28.882598876953125,0.0810546875,0.2312386788819965,0.5776519775390625,0.25776840699346437
TriviaQA,197,facebook/opt-2.7b,6,0.92431640625,2.2965941429138184,58.7601432800293,0.07568359375,0.39563312028583725,1.0,0.418745029600043
TriviaQA,197,facebook/opt-2.7b,7,0.90673828125,4.526219367980957,65.28936767578125,0.09326171875,0.0,1.0,0.2873046875
TriviaQA,197,facebook/opt-2.7b,8,0.95751953125,4.892255783081055,56.834041595458984,0.04248046875,0.0,1.0,0.2669921875
TriviaQA,197,facebook/opt-2.7b,9,0.9736328125,4.143824577331543,67.66913604736328,0.0263671875,0.0,1.0,0.260546875
TriviaQA,197,facebook/opt-2.7b,10,0.95263671875,1.2287062406539917,60.06298065185547,0.04736328125,0.6766562524594758,1.0,0.5057750008608165
TriviaQA,197,facebook/opt-2.7b,11,0.9228515625,3.9022204875946045,68.3566665649414,0.0771484375,0.0,1.0,0.280859375
TriviaQA,197,facebook/opt-2.7b,12,0.90771484375,3.6224324703216553,68.64783477783203,0.09228515625,0.04672829728377488,1.0,0.30326896654932123
TriviaQA,197,facebook/opt-2.7b,13,0.91015625,2.2868616580963135,59.707252502441406,0.08984375,0.3981943005009701,1.0,0.42530550517533955
TriviaQA,197,facebook/opt-2.7b,14,0.93017578125,1.4421950578689575,63.09891128540039,0.06982421875,0.6204749847713269,1.0,0.4950959321699644
TriviaQA,197,facebook/opt-2.7b,15,0.8603515625,3.1802220344543457,64.48088073730469,0.1396484375,0.1630994646172774,1.0,0.3629441876160471
TriviaQA,197,facebook/opt-2.7b,16,0.9423828125,2.747899293899536,66.71898651123047,0.0576171875,0.2768686068685431,1.0,0.36995088740399007
TriviaQA,197,facebook/opt-2.7b,17,0.85595703125,2.867194175720215,57.04623031616211,0.14404296875,0.2454752169157329,1.0,0.3935335134205065
TriviaQA,197,facebook/opt-2.7b,18,0.8447265625,2.352466106414795,60.487430572509766,0.1552734375,0.38092997199610656,1.0,0.4454348651986373
TriviaQA,197,facebook/opt-2.7b,19,0.7880859375,2.5424129962921143,61.19914245605469,0.2119140625,0.33094394834418045,1.0,0.45059600692046314
TriviaQA,197,facebook/opt-2.7b,20,0.92333984375,3.2989766597747803,64.31024932861328,0.07666015625,0.13184824742768936,1.0,0.3268109490996913
TriviaQA,197,facebook/opt-2.7b,21,0.8564453125,3.2883481979370117,64.37725067138672,0.1435546875,0.1346452110692074,1.0,0.3545476988742226
TriviaQA,197,facebook/opt-2.7b,22,0.94482421875,2.1322479248046875,61.8513069152832,0.05517578125,0.438882125051398,1.0,0.4256790562679893
TriviaQA,197,facebook/opt-2.7b,23,0.85693359375,4.002701759338379,54.48181915283203,0.14306640625,0.0,1.0,0.3072265625
TriviaQA,197,facebook/opt-2.7b,24,0.87060546875,5.739415168762207,56.803550720214844,0.12939453125,0.1478830337524414,1.0,0.3535168743133545
TriviaQA,197,facebook/opt-2.7b,25,0.84423828125,4.971851348876953,60.59579849243164,0.15576171875,0.0,1.0,0.3123046875
TriviaQA,197,facebook/opt-2.7b,26,0.9208984375,0.07923788577318192,70.42798614501953,0.0791015625,0.9791479247965311,1.0,0.6243423986787858
TriviaQA,197,facebook/opt-2.7b,27,0.8876953125,3.9452342987060547,62.60913848876953,0.1123046875,0.0,1.0,0.294921875
TriviaQA,197,facebook/opt-2.7b,28,0.92138671875,2.871746063232422,61.66387176513672,0.07861328125,0.24427735178094157,1.0,0.36694238562332954
TriviaQA,197,facebook/opt-2.7b,29,0.8623046875,3.2195093631744385,52.18609619140625,0.1376953125,0.15276069390146352,1.0,0.35854436786551225
TriviaQA,197,facebook/opt-2.7b,30,0.95556640625,2.0857629776000977,68.15250396728516,0.04443359375,0.4511150058947111,1.0,0.4256636895631489
TriviaQA,197,facebook/opt-2.7b,31,0.9140625,1.669376015663147,64.06915283203125,0.0859375,0.5606905221939087,1.0,0.480616682767868
TriviaQA,197,facebook/opt-2.7b,32,0.884765625,3.0967869758605957,66.94793701171875,0.115234375,0.18505605898405372,1.0,0.3608633706444188
TriviaQA,197,facebook/opt-2.7b,33,0.875,2.8676321506500244,62.81993103027344,0.125,0.2453599603552567,1.0,0.3858759861243398
TriviaQA,197,facebook/opt-2.7b,34,0.83203125,3.8536627292633057,65.72498321533203,0.16796875,0.0,1.0,0.3171875
TriviaQA,197,facebook/opt-2.7b,35,0.92333984375,2.6350905895233154,65.44725036621094,0.07666015625,0.3065551080201801,1.0,0.38795835030706305
TriviaQA,197,facebook/opt-2.7b,36,0.8623046875,3.185544967651367,68.53681182861328,0.1376953125,0.16169869272332438,1.0,0.3616726674531635
TriviaQA,197,facebook/opt-2.7b,37,0.951171875,0.6806346774101257,69.37133026123047,0.048828125,0.8208856112078616,1.0,0.5568412139227515
TriviaQA,197,facebook/opt-2.7b,38,0.94482421875,0.17594322562217712,69.69164276123047,0.05517578125,0.9536991511520586,1.0,0.6058650154032206
TriviaQA,197,facebook/opt-2.7b,39,0.96435546875,1.2826277017593384,66.21903228759766,0.03564453125,0.6624663942738583,1.0,0.4961210504958504
TriviaQA,197,facebook/opt-2.7b,40,0.865234375,1.1596318483352661,67.11847686767578,0.134765625,0.6948337241222984,1.0,0.5470980534428045
TriviaQA,197,facebook/opt-2.7b,41,0.79052734375,3.11564302444458,64.17250061035156,0.20947265625,0.18009394093563677,1.0,0.3968219418274729
TriviaQA,197,facebook/opt-2.7b,42,0.89208984375,1.7183109521865845,68.57901000976562,0.10791015625,0.5478129073193199,1.0,0.48489858006176195
TriviaQA,197,facebook/opt-2.7b,43,0.953125,2.1440505981445312,66.68265533447266,0.046875,0.4357761583830181,1.0,0.4212716554340563
TriviaQA,197,facebook/opt-2.7b,44,0.83447265625,2.861985445022583,52.35197830200195,0.16552734375,0.24684593552037284,1.0,0.40260701493213047
TriviaQA,198,facebook/opt-2.7b,0,1.0,4.381455421447754,0.0,0.0,0.0,0.0,0.0
TriviaQA,198,facebook/opt-2.7b,1,0.9775390625,1.2202866077423096,50.96644973754883,0.0224609375,0.6788719453309712,1.0,0.49658955586583986
TriviaQA,198,facebook/opt-2.7b,2,0.97705078125,1.3155848979949951,47.216941833496094,0.02294921875,0.6537934478960539,0.9443388366699219,0.4740921034310993
TriviaQA,198,facebook/opt-2.7b,3,0.9541015625,2.22837495803833,61.528358459472656,0.0458984375,0.41358553735833414,1.0,0.41311431307541696
TriviaQA,198,facebook/opt-2.7b,4,0.99365234375,0.15003474056720734,60.251216888427734,0.00634765625,0.9605171735349455,1.0,0.5887200732372309
TriviaQA,198,facebook/opt-2.7b,5,0.95751953125,2.788957118988037,39.870384216308594,0.04248046875,0.26606391605577967,0.7974076843261719,0.30946647920106585
TriviaQA,198,facebook/opt-2.7b,6,0.97314453125,1.0546786785125732,52.580352783203125,0.02685546875,0.7224529793387965,1.0,0.5136007302685788
TriviaQA,198,facebook/opt-2.7b,7,0.95556640625,2.719310998916626,59.339569091796875,0.04443359375,0.2843918423903615,1.0,0.3673105823366265
TriviaQA,198,facebook/opt-2.7b,8,0.9765625,1.7587003707885742,63.412010192871094,0.0234375,0.5371841129503752,1.0,0.44738943953263133
TriviaQA,198,facebook/opt-2.7b,9,0.9482421875,2.203904390335083,60.25713348388672,0.0517578125,0.42002516043813604,1.0,0.4177119311533476
TriviaQA,198,facebook/opt-2.7b,10,0.9033203125,0.7065728902816772,60.722511291503906,0.0966796875,0.8140597657153481,1.0,0.5735927930003719
TriviaQA,198,facebook/opt-2.7b,11,0.9716796875,1.7053545713424683,60.31040573120117,0.0283203125,0.5512224812256662,1.0,0.45425599342898315
TriviaQA,198,facebook/opt-2.7b,12,0.9150390625,4.124059677124023,48.399295806884766,0.0849609375,0.0,0.9679859161376954,0.27598085403442385
TriviaQA,198,facebook/opt-2.7b,13,0.9365234375,3.970865488052368,66.29242706298828,0.0634765625,0.0,1.0,0.275390625
TriviaQA,198,facebook/opt-2.7b,14,0.95703125,0.34502363204956055,71.06505584716797,0.04296875,0.9092043073553788,1.0,0.5854090075743825
TriviaQA,198,facebook/opt-2.7b,15,0.96435546875,2.9123034477233887,62.35592269897461,0.03564453125,0.2336043558622661,1.0,0.3460193370517931
TriviaQA,198,facebook/opt-2.7b,16,0.92578125,3.1679608821868896,64.71855926513672,0.07421875,0.166326083635029,1.0,0.33790162927226014
TriviaQA,198,facebook/opt-2.7b,17,0.8994140625,4.262316703796387,64.70880889892578,0.1005859375,0.0,1.0,0.290234375
TriviaQA,198,facebook/opt-2.7b,18,0.94482421875,2.9863505363464355,63.16653823852539,0.05517578125,0.21411827990883273,1.0,0.3470117104680914
TriviaQA,198,facebook/opt-2.7b,19,0.87548828125,2.4904234409332275,49.21846008300781,0.12451171875,0.34462541028072957,0.9843692016601563,0.41651588151329444
TriviaQA,198,facebook/opt-2.7b,20,0.97021484375,0.3359336256980896,69.13452911376953,0.02978515625,0.9115964142899764,1.0,0.5809728075014917
TriviaQA,198,facebook/opt-2.7b,21,0.82861328125,5.993784427642822,62.17500686645508,0.17138671875,0.19875688552856446,1.0,0.3881195974349976
TriviaQA,198,facebook/opt-2.7b,22,0.91943359375,3.573091983795166,66.8082046508789,0.08056640625,0.05971263584337732,1.0,0.30312598504518207
TriviaQA,198,facebook/opt-2.7b,23,0.93603515625,1.915345549583435,64.12750244140625,0.06396484375,0.49596169747804336,1.0,0.4491725316173152
TriviaQA,198,facebook/opt-2.7b,24,0.75146484375,0.08298933506011963,72.1241226196289,0.24853515625,0.9781607012999686,1.0,0.6917703079549891
TriviaQA,198,facebook/opt-2.7b,25,0.7197265625,1.2879230976104736,60.89931106567383,0.2802734375,0.6610728690498754,1.0,0.5934848791674564
TriviaQA,198,facebook/opt-2.7b,26,0.75048828125,6.507523536682129,59.01913070678711,0.24951171875,0.30150470733642576,1.0,0.45533133506774903
TriviaQA,198,facebook/opt-2.7b,27,0.76708984375,0.9307563304901123,60.40118408203125,0.23291015625,0.7550641235552336,1.0,0.6074365057443317
TriviaQA,198,facebook/opt-2.7b,28,0.72705078125,0.07115144282579422,73.75714111328125,0.27294921875,0.9812759360984752,1.0,0.7026262651344664
TriviaQA,198,facebook/opt-2.7b,29,0.76025390625,0.9390498399734497,63.52328109741211,0.23974609375,0.7528816210596185,1.0,0.6094070048708664
TriviaQA,198,facebook/opt-2.7b,30,0.7294921875,0.4483257532119751,48.692222595214844,0.2705078125,0.8820195386284276,0.9738444519042969,0.6603710764960239
TriviaQA,198,facebook/opt-2.7b,31,0.75927734375,0.13169950246810913,61.652488708496094,0.24072265625,0.9653422361926028,1.0,0.684158845167411
TriviaQA,198,facebook/opt-2.7b,32,0.7138671875,0.02116861194372177,54.77672576904297,0.2861328125,0.994429312646389,1.0,0.7125033844262361
TriviaQA,198,facebook/opt-2.7b,33,0.73193359375,3.5730092525482178,40.204158782958984,0.26806640625,0.05973440722415317,0.8040831756591796,0.3291543989432485
TriviaQA,198,facebook/opt-2.7b,34,0.75244140625,4.065699577331543,59.12757873535156,0.24755859375,0.0,1.0,0.3490234375
TriviaQA,198,facebook/opt-2.7b,35,0.7216796875,2.0013275146484375,55.53956604003906,0.2783203125,0.4733348645662006,1.0,0.5269953275981702
TriviaQA,198,facebook/opt-2.7b,36,0.666015625,3.6714441776275635,55.12855911254883,0.333984375,0.03383047957169378,1.0,0.3954344178500928
TriviaQA,198,facebook/opt-2.7b,37,0.75,3.0562844276428223,66.5224609375,0.25,0.1957146243045204,1.0,0.41850011850658214
TriviaQA,198,facebook/opt-2.7b,38,0.72509765625,1.3566055297851562,63.44514083862305,0.27490234375,0.6429985447933799,1.0,0.5850104281776829
TriviaQA,198,facebook/opt-2.7b,39,0.7197265625,1.00350022315979,53.87235641479492,0.2802734375,0.7359209939053184,1.0,0.6196817228668614
TriviaQA,198,facebook/opt-2.7b,40,0.76220703125,2.034273147583008,64.42241668701172,0.23779296875,0.46466496116236633,1.0,0.5077499239068282
TriviaQA,198,facebook/opt-2.7b,41,0.7177734375,0.8120856285095215,56.96974182128906,0.2822265625,0.7862932556553891,1.0,0.6380932644793862
TriviaQA,198,facebook/opt-2.7b,42,0.69384765625,3.841261863708496,49.17120361328125,0.30615234375,0.0,0.983424072265625,0.36831695556640626
TriviaQA,198,facebook/opt-2.7b,43,0.7568359375,2.4802393913269043,64.18586730957031,0.2431640625,0.3473054233350252,1.0,0.4688225231672588
TriviaQA,198,facebook/opt-2.7b,44,0.759765625,1.5436041355133057,63.398590087890625,0.240234375,0.5937883853912354,1.0,0.5539196848869323
TriviaQA,198,facebook/opt-2.7b,45,0.7392578125,0.04436312988400459,59.40854263305664,0.2607421875,0.9883254921357882,1.0,0.7002107972475259
TriviaQA,198,facebook/opt-2.7b,46,0.74755859375,2.913991928100586,42.47925567626953,0.25244140625,0.2331600189208984,0.8495851135253907,0.39497884750366213
TriviaQA,198,facebook/opt-2.7b,47,0.7421875,3.450082778930664,63.584510803222656,0.2578125,0.09208347922877257,1.0,0.3853542177300704
TriviaQA,198,facebook/opt-2.7b,48,0.7138671875,2.165630340576172,53.18574523925781,0.2861328125,0.4300972787957442,1.0,0.5149871725785105
TriviaQA,198,facebook/opt-2.7b,49,0.74951171875,3.4374263286590576,63.548404693603516,0.25048828125,0.09541412403709006,1.0,0.3835902559129815
TriviaQA,198,facebook/opt-2.7b,50,0.73583984375,5.119280815124512,65.5907974243164,0.26416015625,0.023856163024902344,1.0,0.3640137195587158
TriviaQA,198,facebook/opt-2.7b,51,0.72119140625,3.8882832527160645,55.91904830932617,0.27880859375,0.0,1.0,0.3615234375
TriviaQA,198,facebook/opt-2.7b,52,0.71240234375,4.601293087005615,60.315452575683594,0.28759765625,0.0,1.0,0.3650390625
TriviaQA,198,facebook/opt-2.7b,53,0.73583984375,0.6512757539749146,64.59557342529297,0.26416015625,0.828611643690812,1.0,0.6456781377917842
TriviaQA,198,facebook/opt-2.7b,54,0.73388671875,1.4833400249481201,59.1351432800293,0.26611328125,0.6096473618557579,1.0,0.5698218891495153
TriviaQA,198,facebook/opt-2.7b,55,0.751953125,0.5645192861557007,61.7970085144043,0.248046875,0.8514422931169209,1.0,0.6472235525909222
TriviaQA,198,facebook/opt-2.7b,56,0.7021484375,1.7071977853775024,59.13552474975586,0.2978515625,0.5507374249006572,1.0,0.56189872371523
TriviaQA,198,facebook/opt-2.7b,57,0.779296875,2.3669283390045166,66.93728637695312,0.220703125,0.3771241213146009,1.0,0.47027469246011033
TriviaQA,198,facebook/opt-2.7b,58,0.697265625,1.882944107055664,52.93135070800781,0.302734375,0.5044883928800884,1.0,0.5476646875080309
TriviaQA,198,facebook/opt-2.7b,59,0.71484375,2.1260175704956055,61.2510871887207,0.28515625,0.44052169197484065,1.0,0.5182450921911942
TriviaQA,198,facebook/opt-2.7b,60,0.73046875,6.419225215911865,47.64602279663086,0.26953125,0.283845043182373,0.9529204559326172,0.44538837909698487
TriviaQA,198,facebook/opt-2.7b,61,0.7353515625,4.336922645568848,70.19180297851562,0.2646484375,0.0,1.0,0.355859375
TriviaQA,198,facebook/opt-2.7b,62,0.81884765625,6.346796035766602,64.43722534179688,0.18115234375,0.2693592071533203,1.0,0.4167366600036621
TriviaQA,198,facebook/opt-2.7b,63,0.8134765625,1.365188717842102,71.54594421386719,0.1865234375,0.6407398110941837,1.0,0.5488683088829642
TriviaQA,199,facebook/opt-2.7b,0,1.0,4.960814476013184,0.0,0.0,0.0,0.0,0.0
TriviaQA,199,facebook/opt-2.7b,1,0.9228515625,3.8371028900146484,40.95899200439453,0.0771484375,0.0,0.8191798400878906,0.23565433502197264
TriviaQA,199,facebook/opt-2.7b,2,0.9599609375,0.9039510488510132,47.21757125854492,0.0400390625,0.762118145039207,0.9443514251708984,0.518844832056447
TriviaQA,199,facebook/opt-2.7b,3,0.9931640625,0.6279935240745544,50.00328063964844,0.0068359375,0.8347385462961698,1.0,0.5448928662036594
TriviaQA,199,facebook/opt-2.7b,4,0.98193359375,2.672173023223877,48.60318374633789,0.01806640625,0.29679657283582184,0.9720636749267578,0.3541212817242271
TriviaQA,199,facebook/opt-2.7b,5,0.9853515625,0.18893563747406006,51.75156784057617,0.0146484375,0.9502800954015631,1.0,0.588457408390547
TriviaQA,199,facebook/opt-2.7b,6,0.94384765625,0.17491157352924347,55.17979431152344,0.05615234375,0.9539706385449359,1.0,0.6063506609907275
TriviaQA,199,facebook/opt-2.7b,7,0.98583984375,0.16946201026439667,62.786949157714844,0.01416015625,0.9554047341409483,1.0,0.5900557194493319
TriviaQA,199,facebook/opt-2.7b,8,0.9736328125,1.65483820438385,49.77127456665039,0.0263671875,0.56451626200425,0.9954254913330078,0.4569839395347395
TriviaQA,199,facebook/opt-2.7b,9,0.94970703125,3.1561474800109863,56.422462463378906,0.05029296875,0.16943487368131935,1.0,0.32941939328846176
TriviaQA,199,facebook/opt-2.7b,10,0.95068359375,1.994869351387024,64.3530044555664,0.04931640625,0.47503438121394104,1.0,0.4359885959248794
TriviaQA,199,facebook/opt-2.7b,11,0.9609375,0.8902570009231567,59.84541702270508,0.0390625,0.7657218418623272,1.0,0.5336276446518144
TriviaQA,199,facebook/opt-2.7b,12,0.8857421875,2.6177868843078613,38.29332733154297,0.1142578125,0.31110871465582596,0.7658665466308594,0.3460578117872539
TriviaQA,199,facebook/opt-2.7b,13,0.85498046875,3.980031967163086,41.02229690551758,0.14501953125,0.0,0.8204459381103516,0.2631192970275879
TriviaQA,199,facebook/opt-2.7b,14,0.9326171875,4.524338722229004,56.1941032409668,0.0673828125,0.0,1.0,0.276953125
TriviaQA,199,facebook/opt-2.7b,15,0.93359375,3.065380096435547,52.117828369140625,0.06640625,0.19332102725380343,1.0,0.3442248595388312
TriviaQA,199,facebook/opt-2.7b,16,0.927734375,1.8131608963012695,38.5261116027832,0.072265625,0.5228523957101922,0.7705222320556641,0.40453514651248323
TriviaQA,200,facebook/opt-2.7b,0,1.0,5.3941497802734375,0.0,0.0,0.0788299560546875,0.0,0.027590484619140623
